load_backend: loaded SYCL backend from /devbin/libggml-sycl.so
load_backend: loaded CPU backend from /devbin/libggml-cpu-zen4.so
Build with Macros:
  GGML_SYCL_DNNL: yes
  GGML_SYCL_F16: yes
  GGML_SYCL_FORCE_MMQ: no
  GGML_SYCL_GRAPH: yes
  GGML_SYCL_SUPPORT_LEVEL_ZERO_API: yes
  GGML_SYCL_SUPPORT_VMM: yes
Running with Environment Variables:
  GGML_SYCL_DEBUG: 0
  GGML_SYCL_DEV2DEV_MEMCPY: 0 (SYCL API)
  GGML_SYCL_GET_MEM_API: 0 (Level Zero API)
  GGML_SYCL_ENABLE_DNN: 1
  GGML_SYCL_FA_ONEDNN: 1
  GGML_SYCL_FA_ONEDNN_MAX_KV: 0
  GGML_SYCL_FA_ONEDNN_MIN_Q: 32
  GGML_SYCL_ENABLE_MKL_FA: 1
  GGML_SYCL_MEMTRACE: 0
  GGML_SYCL_MEMTRACE_STEP: 64
  GGML_SYCL_ENABLE_FLASH_ATTN: 1
  GGML_SYCL_ENABLE_GRAPH: 0
  GGML_SYCL_ENABLE_OPT: 1
  GGML_SYCL_ENABLE_VMM: 1
  GGML_SYCL_ENABLE_FUSION: 1
  GGML_SYCL_ENABLE_ESIMD: 1
  GGML_SYCL_PRIORITIZE_DMMV: 0
  GGML_SYCL_USE_ASYNC_MEM_OP: 1
  GGML_SYCL_USE_LEVEL_ZERO_API: 1
  GGML_SYCL_USM_SYSTEM: 0
  GGML_SYCL_ENABLE_HOST_PINNED_MEM: 1
  GGML_SYCL_HOST_PINNED_MEM_2G: 0
Found 1 SYCL devices:
|  |                   |                                       |       |Max    |        |Max  |Global |                     |
|  |                   |                                       |       |compute|Max work|sub  |mem    |                     |
|ID|        Device Type|                                   Name|Version|units  |group   |group|size   |       Driver version|
|--|-------------------|---------------------------------------|-------|-------|--------|-----|-------|---------------------|
| 0| [level_zero:gpu:0]|             Intel Arc Pro B70 Graphics|   20.2|    256|    1024|   32| 34242M|         1.15.38308+1|
SYCL Optimization Feature:
|ID|        Device Type|Reorder|
|--|-------------------|-------|
| 0| [level_zero:gpu:0]|      Y|
Testing 2 devices

Backend 1/2: SYCL0
  Device description: Intel(R) Arc(TM) Pro B70 Graphics
  Device memory: 32656 MB (32580 MB free)

  FLASH_ATTN_EXT(hsk=72,hsv=72,nh=16,nr23=[1,1],kv=5776,nb=5776,mask=0,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  21 runs - 49706.43 us/run - 153.73 GFLOP/run - [1;34m  3.09 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=4096,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  6714 runs -   165.63 us/run - 134.22 MFLOP/run - [1;34m810.33 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=4096,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                100 runs - 10068.73 us/run - 549.76 GFLOP/run - [1;34m 54.60 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=4096,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  7087 runs -   142.98 us/run - 268.44 MFLOP/run - [1;34m  1.88 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=4096,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 50 runs - 20063.26 us/run -   1.10 TFLOP/run - [1;34m 54.80 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=4096,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=4096,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=4096,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  3861 runs -   281.22 us/run - 285.21 MFLOP/run - [1;34m  1.01 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=4096,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  4 runs - 283131.00 us/run -   1.17 TFLOP/run - [1;34m  4.13 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=4096,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  1936 runs -   540.82 us/run - 570.43 MFLOP/run - [1;34m  1.05 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=4096,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  2 runs - 566630.50 us/run -   2.34 TFLOP/run - [1;34m  4.12 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[1,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   59610 runs -    17.79 us/run -  16.78 MFLOP/run - [1;34m942.91 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[1,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  484 runs -  2067.45 us/run -  68.72 GFLOP/run - [1;34m 33.24 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[4,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   11928 runs -    91.24 us/run -  67.11 MFLOP/run - [1;34m735.49 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[4,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  125 runs -  8034.28 us/run - 274.88 GFLOP/run - [1;34m 34.21 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[8,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   20888 runs -    48.73 us/run - 134.22 MFLOP/run - [1;34m  2.75 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[8,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   63 runs - 15968.02 us/run - 549.76 GFLOP/run - [1;34m 34.43 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[1,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 17886 runs -    56.43 us/run -  33.55 MFLOP/run - [1;34m594.61 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[1,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                336 runs -  2983.81 us/run - 137.44 GFLOP/run - [1;34m 46.06 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[4,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  6714 runs -   151.15 us/run - 134.22 MFLOP/run - [1;34m887.97 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[4,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 84 runs - 11985.17 us/run - 549.76 GFLOP/run - [1;34m 45.87 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[8,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  7087 runs -   148.92 us/run - 268.44 MFLOP/run - [1;34m  1.80 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[8,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 43 runs - 23645.28 us/run -   1.10 TFLOP/run - [1;34m 46.50 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[1,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  8946 runs -   126.03 us/run -  67.11 MFLOP/run - [1;34m532.50 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[1,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                217 runs -  4619.88 us/run - 274.88 GFLOP/run - [1;34m 59.50 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  2984 runs -   337.89 us/run - 268.44 MFLOP/run - [1;34m794.44 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 54 runs - 18554.13 us/run -   1.10 TFLOP/run - [1;34m 59.26 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  3553 runs -   283.95 us/run - 536.87 MFLOP/run - [1;34m  1.89 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 27 runs - 37173.78 us/run -   2.20 TFLOP/run - [1;34m 59.16 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  1936 runs -   554.25 us/run - 570.43 MFLOP/run - [1;34m  1.03 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  2 runs - 563323.00 us/run -   2.34 TFLOP/run - [1;34m  4.15 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=8192,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                   968 runs -  1092.15 us/run -   1.14 GFLOP/run - [1;34m  1.04 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=8192,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  1 runs - 1125915.00 us/run -   4.67 TFLOP/run - [1;34m  4.15 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[1,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  17886 runs -    60.08 us/run -  33.55 MFLOP/run - [1;34m558.53 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[1,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 227 runs -  4424.45 us/run - 137.44 GFLOP/run - [1;34m 31.06 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[4,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   5222 runs -   221.58 us/run - 134.22 MFLOP/run - [1;34m605.73 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[4,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  58 runs - 17522.64 us/run - 549.76 GFLOP/run - [1;34m 31.37 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[8,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   8952 runs -   112.75 us/run - 268.44 MFLOP/run - [1;34m  2.38 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[8,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  28 runs - 36137.07 us/run -   1.10 TFLOP/run - [1;34m 30.43 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[1,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 8946 runs -   120.34 us/run -  67.11 MFLOP/run - [1;34m557.65 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[1,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):               159 runs -  6313.79 us/run - 274.88 GFLOP/run - [1;34m 43.54 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[4,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 3357 runs -   304.76 us/run - 268.44 MFLOP/run - [1;34m880.81 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[4,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                41 runs - 24834.05 us/run -   1.10 TFLOP/run - [1;34m 44.27 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[8,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 3366 runs -   300.92 us/run - 536.87 MFLOP/run - [1;34m  1.78 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[8,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                21 runs - 49350.95 us/run -   2.20 TFLOP/run - [1;34m 44.56 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[1,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 4476 runs -   246.32 us/run - 134.22 MFLOP/run - [1;34m544.89 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[1,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):               109 runs -  9224.87 us/run - 549.76 GFLOP/run - [1;34m 59.59 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 1496 runs -   673.07 us/run - 536.87 MFLOP/run - [1;34m797.65 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[4,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                28 runs - 36856.86 us/run -   2.20 TFLOP/run - [1;34m 59.66 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 1786 runs -   577.70 us/run -   1.07 GFLOP/run - [1;34m  1.86 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=256,hsv=256,nh=8,nr23=[8,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                14 runs - 73602.43 us/run -   4.40 TFLOP/run - [1;34m 59.75 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[1,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0): not supported
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  968 runs -  1098.27 us/run -   1.14 GFLOP/run - [1;34m  1.04 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[4,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                 1 runs - 1123232.00 us/run -   4.67 TFLOP/run - [1;34m  4.16 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=16384,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                  484 runs -  2164.51 us/run -   2.28 GFLOP/run - [1;34m  1.05 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=576,hsv=512,nh=8,nr23=[8,1],kv=16384,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=1,n_kv_max=0):                 1 runs - 2245134.00 us/run -   9.35 TFLOP/run - [1;34m  4.16 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[1,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   8946 runs -   123.00 us/run -  67.11 MFLOP/run - [1;34m545.61 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[1,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 106 runs -  9504.08 us/run - 274.88 GFLOP/run - [1;34m 28.92 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[4,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   2238 runs -   453.03 us/run - 268.44 MFLOP/run - [1;34m592.53 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[4,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  26 runs - 39673.00 us/run -   1.10 TFLOP/run - [1;34m 27.71 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[8,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                   4488 runs -   224.69 us/run - 536.87 MFLOP/run - [1;34m  2.39 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=64,hsv=64,nh=8,nr23=[8,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                  13 runs - 77418.08 us/run -   2.20 TFLOP/run - [1;34m 28.40 TFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[1,1],kv=32768,nb=1,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                 4476 runs -   236.88 us/run - 134.22 MFLOP/run - [1;34m566.61 GFLOPS[0m
  FLASH_ATTN_EXT(hsk=128,hsv=128,nh=8,nr23=[1,1],kv=32768,nb=4096,mask=1,sinks=0,max_bias=0.000000,logit_softcap=0.000000,prec=f32,type_K=f16,type_V=f16,permute=[0,1,2,3],kv_view=1,v_is_view_of_k=0,n_kv_max=0):                80 runs - 12628.04 us/run - 549.76 GFLOP/run - [1;34m 43.53 TFLOPS[0m
